expiration,strike,option_type,DTE,openInterest
2026-08-28,50.0,CALL,4,2
2026-08-28,50.0,PUT,4,17
2026-08-28,55.0,CALL,4,1
2026-08-28,55.0,PUT,4,13344
2026-08-28,59.0,CALL,4,1
2026-08-28,59.0,PUT,4,64
2026-08-28,60.0,CALL,4,77
2026-08-28,60.0,PUT,4,254
2026-08-28,61.0,CALL,4,90
2026-08-28,61.0,PUT,4,63
2026-08-28,62.0,CALL,4,94
2026-08-28,62.0,PUT,4,1397
2026-08-28,63.0,CALL,4,0
2026-08-28,63.0,PUT,4,154
2026-08-28,64.0,CALL,4,2
2026-08-28,64.0,PUT,4,5766
2026-08-28,65.0,CALL,4,173
2026-08-28,65.0,PUT,4,948
2026-08-28,66.0,CALL,4,46
2026-08-28,66.0,PUT,4,374
2026-08-28,67.0,CALL,4,85
2026-08-28,67.0,PUT,4,420
2026-08-28,68.0,CALL,4,64
2026-08-28,68.0,PUT,4,222
2026-08-28,69.0,CALL,4,43
2026-08-28,69.0,PUT,4,313
2026-08-28,70.0,CALL,4,225
2026-08-28,70.0,PUT,4,658
2026-08-28,71.0,CALL,4,668
2026-08-28,71.0,PUT,4,685
2026-08-28,72.0,CALL,4,239
2026-08-28,72.0,PUT,4,302
2026-08-28,73.0,CALL,4,198
2026-08-28,73.0,PUT,4,665
2026-08-28,74.0,CALL,4,345
2026-08-28,74.0,PUT,4,840
2026-08-28,75.0,CALL,4,767
2026-08-28,75.0,PUT,4,1261
2026-08-28,76.0,CALL,4,1528
2026-08-28,76.0,PUT,4,836
2026-08-28,77.0,CALL,4,1366
2026-08-28,77.0,PUT,4,934
2026-08-28,78.0,CALL,4,1333
2026-08-28,78.0,PUT,4,428
2026-08-28,79.0,CALL,4,2733
2026-08-28,79.0,PUT,4,183
2026-08-28,80.0,CALL,4,2308
2026-08-28,80.0,PUT,4,147
2026-08-28,81.0,CALL,4,957
2026-08-28,81.0,PUT,4,8
2026-08-28,82.0,CALL,4,1311
2026-08-28,82.0,PUT,4,27
2026-08-28,83.0,CALL,4,1092
2026-08-28,83.0,PUT,4,26
2026-08-28,84.0,CALL,4,219
2026-08-28,84.0,PUT,4,12
2026-08-28,85.0,CALL,4,1185
2026-08-28,85.0,PUT,4,32
2026-08-28,86.0,CALL,4,144
2026-08-28,86.0,PUT,4,5
2026-08-28,87.0,CALL,4,2245
2026-08-28,87.0,PUT,4,3
2026-08-28,88.0,CALL,4,57
